blockNumber,timeStamp,hash,nonce,blockHash,from,to,contractAddress,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,methodId,functionName,confirmations
11708989,1611367348,0xdb2a4ea45c847e2313c3adc4ed6b25ff1346fc8b74243aea47476f9dab56334b,163,0x42abd17c2336767ec6b263540358071ae48e88f7468c29f873f5ae69cb4df9b6,0x0d8a2d6c1dda5be4bd1c26c8cb9d081e799db61e,0x14ce500a86f1e3ace039571e657783e069643617,0x010496d8f3269ee9b05060bdf40c2d66e83e61dd,216357458035538353,Digg,DIGG,18,11,170030,86000000000,128932,679643,deprecated,0x7ff36ab5,"swapExactETHForTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",13352693
11708991,1611367369,0x50f938bd26389cb1c918b54217429fb9e3166eec1396698c73a31e366cecc54e,165,0x6d27105674a502aa8afda54cc8e30bf062c9f8bc845094b00512e16c6e17022f,0x0d8a2d6c1dda5be4bd1c26c8cb9d081e799db61e,0x85c447d3fc7d42b1167c7fa6ee50fdd961512b4e,0x010496d8f3269ee9b05060bdf40c2d66e83e61dd,134000000000000000,Digg,DIGG,18,82,178414,86000000000,136911,4478857,deprecated,0xfb3bdb41,"swapETHForExactTokens(uint256 amountOut, address[] path, address to, uint256 deadline)",13352691
11708992,1611367393,0xdbe2b057ed33399ba62a112f6bf85bc925eff9e5f4348473351cc2deecc8c36e,167,0xf2d896d52a9e8380772c3cd5de5906efbb29a715c448926f11833605f0fb7abc,0x0d8a2d6c1dda5be4bd1c26c8cb9d081e799db61e,0x72e5263ff33d2494692d7f94a758aa9f82062f73,0x010496d8f3269ee9b05060bdf40c2d66e83e61dd,170003435910994623,Digg,DIGG,18,67,156602,86000000000,128932,4114970,deprecated,0x7ff36ab5,"swapExactETHForTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",13352690
11708995,1611367422,0x7559d31daf425b8413b8d820126cd38b7d07f27c5571e5c8d52a6f4ee61f7446,169,0xa9b32662218a7b9c4d129b6e2849d81a1cf7866ecbe0af3820858f8d14481814,0x0d8a2d6c1dda5be4bd1c26c8cb9d081e799db61e,0xa27baf79857f0d3b56ee8db670b2229e900b428b,0x010496d8f3269ee9b05060bdf40c2d66e83e61dd,146815563795068426,Digg,DIGG,18,140,170030,83000000000,128932,6210744,deprecated,0x7ff36ab5,"swapExactETHForTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",13352687
11708996,1611367447,0x04b033fbb1bbec561d9d364619dc49c106c41513e32906559055f7b0278996e3,171,0x2439ce5085c790e674390f1a9aefccb59195b05237b9e20e5c39f9e96309b522,0x0d8a2d6c1dda5be4bd1c26c8cb9d081e799db61e,0x7a39608107dc014d4bbd7a5f01d3fba5dff6d042,0x010496d8f3269ee9b05060bdf40c2d66e83e61dd,109941955673908145,Digg,DIGG,18,95,156602,83000000000,128932,5770839,deprecated,0x7ff36ab5,"swapExactETHForTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",13352686
11709001,1611367489,0x3fbc8b94d8dc248a09c1d37c9e72489204c0ddf89c252a7e661fd696fc337dca,173,0x0b5e0a6abce61235d708680d49cf37368ae298edbbbafa55f1a2f7c6c9cdf05a,0x0d8a2d6c1dda5be4bd1c26c8cb9d081e799db61e,0x9ed629bc305c5731d43de27cbbe8f77976893c2b,0x010496d8f3269ee9b05060bdf40c2d66e83e61dd,140000000000000000,Digg,DIGG,18,102,178414,83000000000,136911,5634441,deprecated,0xfb3bdb41,"swapETHForExactTokens(uint256 amountOut, address[] path, address to, uint256 deadline)",13352681
11709002,1611367513,0xf6a8aeced665ba08b9a9871c2cd22faa59699722aebd99bd901540284421d471,175,0x722441134fbd8d5ed540dba42be1f95b5a7fd63025d64688511d05036a9e1d41,0x0d8a2d6c1dda5be4bd1c26c8cb9d081e799db61e,0x321d184b32c6b85b8d664e19d606bf5da7182328,0x010496d8f3269ee9b05060bdf40c2d66e83e61dd,169071920420882943,Digg,DIGG,18,24,153267,82000000000,113932,1359890,deprecated,0x7ff36ab5,"swapExactETHForTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",13352680
11709007,1611367559,0x80cc2a8da282c364eff78fd6ad51434257dbb456b935e702600f08f30f98ac67,177,0x2c959d21ebbd3554a601cf13a58a090cf49da9f0a1bf91280f7d941f3134232c,0x0d8a2d6c1dda5be4bd1c26c8cb9d081e799db61e,0xd9b012a168fb6c1b71c24db8cee1a256b3caa2a2,0x010496d8f3269ee9b05060bdf40c2d66e83e61dd,112321529630897152,Digg,DIGG,18,118,170017,82000000000,128920,5094359,deprecated,0x7ff36ab5,"swapExactETHForTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",13352675
11709010,1611367595,0x04e1499332426a2914ea4ea5d47382d1017d41d8703e30e027a7e25e3514da35,179,0x25463806bbc2b0863136cff561134b7ba2b7efd7ed96f303c9c7ce52ba2788a9,0x0d8a2d6c1dda5be4bd1c26c8cb9d081e799db61e,0xb1b711ce721e4c05c6b87d531b9336b98bbb869e,0x010496d8f3269ee9b05060bdf40c2d66e83e61dd,180065861840832552,Digg,DIGG,18,57,170030,85000000000,128932,1777248,deprecated,0x7ff36ab5,"swapExactETHForTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",13352672
11709012,1611367612,0xdfa0525f716cb47012863a50b5538d33face46a41d364887b37bf813c6e1acaa,181,0xdfd4c308e89be90f6d6081d870078d3be4237ba4dbffa5a0be3376469bbd0e1b,0x0d8a2d6c1dda5be4bd1c26c8cb9d081e799db61e,0x25599dcbd434af9a17d52444f71c92987fa97cfc,0x010496d8f3269ee9b05060bdf40c2d66e83e61dd,123400000000000000,Digg,DIGG,18,36,165210,85000000000,136923,2480194,deprecated,0xfb3bdb41,"swapETHForExactTokens(uint256 amountOut, address[] path, address to, uint256 deadline)",13352670
