blockNumber,timeStamp,hash,nonce,blockHash,from,to,contractAddress,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,methodId,functionName,confirmations
12581428,1622988726,0x41a336041aa48042eae240ff9763bbd8ca449778f2a8106049f62b28509aa2e5,30,0x91137c2ab94f0e74a9e0177eb14d37945de1a0c1a9e1f68f35f22954e28346ce,0x2fc561d33a27e06d203d22a3fda82caa656a3e62,0x50bcdc5fdfe7e393e9f680d09040e510ebac4c50,0xd5ad9d374eff8f57a42a667a64c218e9145ac5b7,968215787795490860976459219,Busa Inu,BINU,18,23,179367,46350000000,123910,2418366,deprecated,0x7ff36ab5,"swapExactETHForTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",12480246
12581455,1622989197,0xe55aa8a3ec99eefd0f2e6363311575184e4a1b97670e09fea4982e3da63eaa11,618,0xa0f6d1a07c1fb30c634f34fa3f6f0682921050380cb7ee82e5bfe0cb3150e2b3,0x2fc561d33a27e06d203d22a3fda82caa656a3e62,0x1762ff1d0c7b177371ecd4cbd6896591b79a76f3,0xd5ad9d374eff8f57a42a667a64c218e9145ac5b7,2411184681357856905523965295,Busa Inu,BINU,18,131,179367,18000000000,123910,8272116,deprecated,0x7ff36ab5,"swapExactETHForTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",12480219
12581477,1622989494,0x213299d800adb522dfd128d188a601bf1b9974bb589b87dd1eb273af256165f2,26,0xd9face5169e425b5c37678b484b3e59464ecbc6de9ca694d9fe3e8f72265b388,0x2fc561d33a27e06d203d22a3fda82caa656a3e62,0xee8599978686cc40dd5f7d9944176ac202f507fa,0xd5ad9d374eff8f57a42a667a64c218e9145ac5b7,2046330448349350239221258087,Busa Inu,BINU,18,4,303298,25300000000,245170,506208,deprecated,0x5c11d795,"swapExactTokensForTokensSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",12480197
12581487,1622989679,0x3e2435cd971c8bcbdf5244556fe9a7e4f588a5c1d6e4527b650d287dc8cb5fda,111,0x66d19c49935e007d8d42fd5444b30c8ab3b7f876b93d3fbc0cdc1087e916ae40,0x2fc561d33a27e06d203d22a3fda82caa656a3e62,0x6836459efbaebf77f7b469cfbd539bb602d162aa,0xd5ad9d374eff8f57a42a667a64c218e9145ac5b7,4291381271944282058673954656,Busa Inu,BINU,18,175,232155,13000000000,170069,14309974,deprecated,0x38ed1739,"swapExactTokensForTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",12480187
12581511,1622989965,0x211da26904af01ed5c5e3ea9205e1d92cdb2a9838da63d659ebe82eb0c2f7465,27,0x746f1e688912f1ea60f6186453a5ddc479e022857204f7bc3a7f6b2f26c72491,0x2fc561d33a27e06d203d22a3fda82caa656a3e62,0xee8599978686cc40dd5f7d9944176ac202f507fa,0xd5ad9d374eff8f57a42a667a64c218e9145ac5b7,8937942118341318915540406826,Busa Inu,BINU,18,163,282453,15400000000,228070,11626467,deprecated,0x5c11d795,"swapExactTokensForTokensSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",12480163
12581555,1622990467,0xcc5466bc1d58cc9515758a09011cd62dc236e563ad5ad78e67f490572ff31071,11,0x3b12f38f9ea32ef19b1ba0fbbc27aa95c8ffc2b8cd04d8bb1215b38dc4d8dbe9,0x2fc561d33a27e06d203d22a3fda82caa656a3e62,0x67023420aa44e4eafe24282e38b728f58317c933,0xd5ad9d374eff8f57a42a667a64c218e9145ac5b7,927340744516841832374461352,Busa Inu,BINU,18,23,179367,11000001459,123910,2528617,deprecated,0x7ff36ab5,"swapExactETHForTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",12480119
12581586,1622990771,0xda1df3f65d9b92d0e1fc282abd921ae790e444252ce4ff76bff31cff73e851de,69,0xf0df7273775a1a64f2d3868d1284b2bd2561b9f586aa9b03ae6288f704b2322a,0x2fc561d33a27e06d203d22a3fda82caa656a3e62,0x8485698164d6fc59820aa2af1ce7e17a8c0c6e18,0xd5ad9d374eff8f57a42a667a64c218e9145ac5b7,427205313913138100081104477,Busa Inu,BINU,18,235,260179,13000000000,209237,14669681,deprecated,0x5c11d795,"swapExactTokensForTokensSupportingFeeOnTransferTokens(uint256 amountIn, uint256 amountOutMin, address[] path, address to, uint256 deadline)",12480088
12582089,1622997995,0xc68f9a6edc0e975419dc1ba3f67c957e0eec2c8eb2dcddb3af28a15464bf2da9,20,0x0c3544d06b04fe9b955084b3ed31312927c439c78ad2a49af57a5e599bd3aebe,0x2fc561d33a27e06d203d22a3fda82caa656a3e62,0x1643690b9f8137266b460c26bb4f190611f9820d,0xd5ad9d374eff8f57a42a667a64c218e9145ac5b7,847921710246202317126242630,Busa Inu,BINU,18,118,179367,14300000000,123910,10521128,deprecated,0x7ff36ab5,"swapExactETHForTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",12479585
12582266,1623000443,0xa0339d6181dfdc3de57284d8f5298ab7e6189211551dd69698ec761e983132e7,6,0x7adc78d12433509dbcc09c344b0401b0bda45663fd66cf4c872547cf7ebc3773,0x0000000000000000000000000000000000000000,0x625f8eaadf5d47b6dcd95607c5d5ce299d50f025,0xd5ad9d374eff8f57a42a667a64c218e9145ac5b7,10000000000000000000000000000000000000000000000000000000000000000000000,Busa Inu,BINU,18,49,53977,22000000000,53977,5199400,deprecated,0x4e6ec247,"_mint(address _to, uint256 _amount)",12479408
12582271,1623000539,0x8a788378ddfb0359e9ca6cf96928df5f9813bcedbcd6a83b105914bae79c94b0,7,0xe325645c3aa7242cf194f966a1d175fe937edded2b989ad5370c08900e97dd62,0x625f8eaadf5d47b6dcd95607c5d5ce299d50f025,0x2fc561d33a27e06d203d22a3fda82caa656a3e62,0xd5ad9d374eff8f57a42a667a64c218e9145ac5b7,3408894309264337969760883177234595,Busa Inu,BINU,18,190,177174,22000000000,123063,11030864,deprecated,0x4a25d94a,"swapTokensForExactETH(uint256 amountOut, uint256 amountInMax, address[] path, address to, uint256 deadline)",12479403
12582474,1623003350,0x216243866d54663e5beaa4e54b1ff5ec9c1fcb61b2ff63748b4e5b78d043caaa,25,0x8dc7c5215dc3d1ca819947fe006201fe30a9fba097d5af40012ec747c9be0175,0x2fc561d33a27e06d203d22a3fda82caa656a3e62,0x1643690b9f8137266b460c26bb4f190611f9820d,0xd5ad9d374eff8f57a42a667a64c218e9145ac5b7,360706592281615775894520752719471,Busa Inu,BINU,18,176,158550,15400000000,106834,13876199,deprecated,0x7ff36ab5,"swapExactETHForTokens(uint256 amountOutMin, address[] path, address to, uint256 deadline)",12479200
12612173,1623400021,0x9ccb82ad2dd0bf9f71327be9cd4baedeb448f0d530b16ab93bd475c52e039e57,117,0xe49d04286e3a35b266fb005d5ee75fcd676311eb085c96a20baced2a7a2422ad,0x6836459efbaebf77f7b469cfbd539bb602d162aa,0x625f8eaadf5d47b6dcd95607c5d5ce299d50f025,0xd5ad9d374eff8f57a42a667a64c218e9145ac5b7,4291381271944282058673954656,Busa Inu,BINU,18,196,59766,14000000000,24844,12921156,deprecated,0xa9059cbb,"transfer(address _to, uint256 _value)",12449501
