max_centrality,avg_clustering,unique_wallets,value_volatility,tx_count,label
0.9969818913480886,0.0,995,9.131505222786427e+16,1000,0
0.4120781527531084,0.029545526342708166,564,3.164675221040149e+25,1000,0
0.7817589576547231,0.14409212205325034,615,8.798991827839487e+23,1000,0
1.2102908277404922,0.02928864499589013,448,2.141860926216396e+22,1000,0
0.9054373522458629,0.1178506061688981,847,4.132670524261246e+24,1000,0
0.9989939637826962,0.0,995,8.908783747712879e+24,1000,0
0.44043321299638993,0.03393009630861293,555,3.895977978626891e+26,1000,0
0.727069351230425,0.07034302677410055,448,4.134656876492729e+24,1000,0
1.0403458213256485,0.1276661382861582,348,3.680159128403557e+21,1000,0
0.702857142857143,0.002283193652684421,876,4.300735224686694e+25,1000,0
1.08,0.03582695170574576,326,1.2693272469778136e+22,1000,0
0.6371681415929203,0.0064369025694992555,905,3.6120530681139866e+25,1000,0
0.9602040816326531,0.0,981,7.590594556448527e+24,1000,0
1.0918918918918918,0.007913717241246078,556,2.0054565950861703e+22,1000,0
0.7429193899782136,0.015942599896550794,460,2.7201824843876098e+26,1000,0
0.7887323943661972,0.008367886215987481,711,3.423179350047217e+25,1000,0
1.220472440944882,0.4602469665307693,255,36669754790080.14,1000,1
1.0,0.02839028583709435,47,1.4833692389038059e+32,58,1
0.9156010230179029,0.6357258551347921,392,2.529891881138919e+24,1000,1
0.9714285714285714,0.03708655179243414,36,2.4201395962804466e+26,36,1
1.0,0.017782851344495178,75,1.687775326976339e+32,84,1
0.9768160741885625,0.0015545647474108192,648,1.0112619510866106e+26,727,1
1.7220338983050847,0.03367172779332079,296,11752984704374.04,1000,1
0.9644970414201183,0.012185765012662643,170,1.8663315449679102e+20,193,1
0.99375,0.00724687759206056,161,9.15446609277614e+31,183,1
0.96,0.05142140468227425,26,4.897653610716346e+25,26,1
1.0,0.025656724228152798,52,1.259611173373996e+27,63,1
0.9130434782608695,0.0,24,3.5277184391587736e+29,23,1
1.0,0.06084529505582137,22,27373908478222.32,41,1
0.9900990099009901,0.002314288359839292,607,4.1089424641276743e+27,661,1
0.9869281045751634,0.007576330953814398,154,8.011657432848716e+31,165,1
0.5787234042553192,0.12806146143500846,236,3.5489109630167383e+27,1000,1
0.9473684210526315,0.0173210983070138,77,1.2984953965517417e+31,105,1
0.9230769230769231,0.0,14,3.1030031433552245e+26,30,1
0.9565217391304348,0.05573593073593073,24,3.0820367961247356e+23,27,1
0.9285714285714285,0.04033598585322723,29,6.212453224296089e+25,31,1
0.7978142076502732,0.02399115164460433,184,97859387179205.14,419,1
0.875,0.05352380952380952,25,3.091663609052913e+23,29,1
1.0263157894736843,0.0321141000180538,191,5.407689100006249e+30,287,1
0.9743589743589743,0.03336889521100047,40,1.7858684836607195e+32,43,1
0.9666666666666667,0.04309020604904921,31,8.45506306657414e+25,35,1
0.9795918367346939,0.011786726918305866,99,1.1212553775035734e+26,119,1
0.9859154929577465,0.01538605279612474,143,9.534112031562368e+31,175,1
0.9259259259259258,0.04178571428571428,28,2.6161734036226487e+26,28,1
0.9713467048710601,0.016441803196641278,350,8.165485149366817e+22,371,1
0.9310344827586207,0.038983855650522314,30,1.4832896895462028e+30,63,1
0.9500000000000001,0.02848997906764274,41,3.72593227102504e+25,45,1
0.9016393442622951,0.01935483870967742,62,1.582647046010951e+17,87,1
0.9892086330935252,0.016317158149039473,279,2.0958951877707215e+26,341,1
0.9655172413793103,0.0445326278659612,30,3.475807562381758e+25,33,1
0.9769452449567723,0.008748453733313243,348,2.859555174018105e+25,382,1
0.9583333333333333,0.053491436100131746,25,6.2336644627160005e+25,25,1
0.9954545454545454,0.0,441,4.632862746009233e+31,466,1
0.9428571428571428,0.032460016835016835,36,1.5470846441431387e+30,56,1
1.0,0.0,19,3.158902887703874e+17,24,1
0.9583333333333333,0.053491436100131746,25,3.0790405513445452e+26,29,1
0.9989189189189189,0.0,926,165028774063.62207,1000,1
0.9500000000000001,0.06377053745474798,21,3.1915599004149033e+25,24,1
0.9142857142857143,0.030611559139784947,36,2.1944924205615098e+24,36,1
0.9565217391304348,0.05573593073593073,24,2.9949368675674793e+26,28,1
0.9775280898876404,0.026290967069799963,357,5.55371008133635e+24,387,1
0.8333333333333333,0.07067669172932331,19,1.6887542950847888e+25,34,1
1.0,0.05142140468227425,26,2.5231098292654084e+31,32,1
0.9615384615384616,0.049506172839506174,27,2.8858966991262393e+30,29,1
0.9186602870813396,0.01913111508287275,210,1.502294563256461e+24,215,1
0.9711538461538463,0.031739144063660095,209,3.6758012605857524e+23,297,1
0.9523809523809523,0.06084529505582137,22,2.608137943136608e+26,45,1
0.8709677419354839,0.033422364672364674,32,2.4622714981205457e+24,32,1
0.9545454545454546,0.02595173570783327,45,2.1277708222621807e+20,48,1
0.9795918367346939,0.026684397163120564,50,2.0359444816552848e+30,53,1
0.9938271604938271,0.024337283593085138,163,9.863000032921042e+23,176,1
1.0,0.0,13,2.9524426632972117e+26,30,1
0.9565217391304348,0.0,24,2.0876235637282027e+26,63,1
0.9722222222222222,0.01507433229396583,73,1.4341588326696156e+32,83,1
0.7114754098360656,0.0032691752819181672,306,2.201078086925756e+37,1000,1
0.9838187702265373,0.0016399950474689578,619,5.679350448218444e+24,656,1
0.9921568627450981,0.0,256,1.9574497987386456e+16,1000,1
0.896551724137931,0.0,30,2.0128456712808569e+24,36,1
0.9545454545454546,0.05817805383022774,23,3.2339119446331696e+29,26,1
0.9885057471264368,0.011428964568283455,175,8.74285986238143e+27,214,1
0.9310344827586207,0.002464036946795568,407,2.8056054143223864e+25,1000,1
0.9655172413793103,0.0,30,1.1976787699777242e+29,82,1
0.9354838709677419,0.036535303776683084,32,2.0682893022013224e+30,33,1
0.9583333333333333,0.053491436100131746,25,1.956249824700034e+25,26,1
0.9444444444444444,0.036087223587223584,37,1.4512434366273001e+26,115,1
0.9887005649717514,0.008614978735221594,178,1.873847545861461e+26,234,1
0.9913419913419913,0.0,232,6.454948816563888e+34,240,1
0.9583333333333333,0.0238292418416642,49,1.6685477283344488e+31,59,1
0.9545454545454546,0.05817805383022774,23,2.6585070818770165e+32,27,1
1.0,0.0,30,2.6284770759129793e+20,31,1
0.9444444444444444,0.05955581249698897,37,3.2172335491125517e+25,42,1
0.9545454545454546,0.05817805383022774,23,3.1778563444232335e+29,24,1
0.9629629629629629,0.04772893772893773,28,1.852715017622925e+26,29,1
0.9944444444444445,0.007366829304044039,181,7.47907437934334e+31,213,1
0.35228539576365664,0.008975844965149986,898,2.1415029175443236e+26,1000,1
0.967741935483871,0.04173850574712644,32,1.713504220305965e+27,34,1
0.96875,0.04046920821114369,33,3.648506700429883e+25,36,1
0.9615384615384616,0.049506172839506174,27,1.8880250463810412e+26,28,1
0.9130434782608695,0.04880952380952381,24,2.5592317650240792e+25,27,1
0.9761904761904762,0.03103611268670826,43,2.856008481356757e+25,49,1
0.9583333333333333,0.053491436100131746,25,2.9951058065981014e+19,27,1
0.9523809523809523,0.06084529505582137,22,1.998637530202677e+26,25,1
0.9538904899135446,0.015611201288937327,348,1.5075626567505015e+25,390,1
0.976905311778291,0.010305823209049015,434,5.424160255604365e+27,499,1
0.9047619047619047,0.0,22,7.039546910900314e+20,24,1
0.96,0.05142140468227425,26,2.774227563991705e+28,26,1
0.5625,0.07737640683892877,241,7.923687427466065e+25,523,1
1.0833333333333333,0.12905100512728968,61,3.834738061366837e+28,183,1
0.9500000000000001,0.06377053745474798,21,9.137551098783612e+24,23,1
0.9523809523809523,0.06084529505582137,22,3.5007881514240134e+17,23,1
0.9500000000000001,0.0,21,1.4585793667496787e+32,47,1
0.9849624060150375,0.009951125172727086,134,6.083296328713203e+28,152,1
0.9777777777777779,0.029008487299690536,46,6.325621105340803e+22,51,1
1.4576271186440677,0.027512033849836977,355,5.402149589960159e+25,1000,1
0.9787798408488063,0.005070624665298873,378,9.525919301479801e+21,404,1
0.8888888888888888,0.03941511387163561,28,1.7733321854293007e+26,32,1
0.9761904761904762,0.03103611268670826,43,2.1022883748881567e+29,47,1
1.0133333333333334,0.06300081188887711,76,2.361675970493883e+28,243,1
0.9428571428571428,0.032460016835016835,36,1.8697229154302353e+32,46,1
0.967741935483871,0.04173850574712644,32,8.44122316563624e+25,35,1
0.8529411764705882,0.0,35,2.359488586914536e+16,36,1
0.9285714285714285,0.04033598585322723,29,2.5369198647622154e+27,30,1
0.9722222222222222,0.03608145961087137,37,2.4872533696561072e+30,38,1
0.9953161592505855,0.002725882629546264,428,5.822222534540021e+25,443,1
1.0,0.0,26,2721670539510819.5,28,1
0.967741935483871,0.04173850574712644,32,4.348607199969031e+25,33,1
0.8888888888888888,0.0,37,1.85017046150217e+17,55,1
0.5844155844155845,0.012856315797492269,78,6.652481534811578e+28,128,1
0.9583333333333333,0.053491436100131746,25,4.7032754820791636e+24,25,1
0.96875,0.04046920821114369,33,1.6892988209403245e+25,35,1
0.9887640449438202,0.0148177174039243,90,1.2364997227333469e+32,99,1
0.9757281553398057,0.009374761801757258,207,5.4606794694245566e+25,248,1
0.9583333333333333,0.053491436100131746,25,2.9912909005725884e+25,28,1
0.734065934065934,0.0033212737179009774,911,6.057738151775291e+24,1000,1
0.9583333333333333,0.04683982683982684,25,2108609842490688.5,31,1
0.9894736842105263,0.020838099595820943,96,4.788423100458714e+26,109,1
0.9430604982206405,0.03191223525321013,282,3.9697001530029915e+23,337,1
0.9714285714285714,0.03708655179243414,36,2.4106213423341867e+25,38,1
0.9722222222222222,0.03608145961087137,37,1.5426995242036599e+26,42,1
0.9615384615384616,0.049506172839506174,27,1.9207443068765838e+25,27,1
0.92,0.0450238167629472,26,2.6964458672171774e+25,26,1
0.9891304347826086,0.045888639437026535,93,1.1845319203541628e+32,105,1
0.9615384615384616,0.049982825785974114,131,3.901525301975517e+23,178,1
